100	4077,7617
100,98453	4041,4771
101,96906	4025,0813
102,95358	4000,2905
103,93812	3971,0757
104,92265	3968,0027
105,90717	3949,4153
106,8917	3957,8555
107,87623	3962,2368
108,86076	3919,4663
109,84529	3882,0112
110,82982	3832,0408
111,81435	3821,5007
112,79887	3863,0684
113,7834	3816,7258
114,76793	3785,6633
115,75246	3794,4128
116,73699	3815,0166
117,72152	3753,0481
118,70605	3712,0322
119,69057	3697,3533
120,6751	3710,4573
121,65964	3748,7905
122,64417	3677,8677
123,62869	3672,5679
124,61322	3675,1074
125,59775	3655,668
126,58228	3652,7825
127,56681	3646,3882
128,55133	3648,0159
129,53586	3659,0168
130,5204	3675,2029
131,50493	3631,2747
132,48946	3573,4661
133,47398	3544,2405
134,45851	3579,0735
135,44304	3574,446
136,42757	3601,2241
137,41209	3576,449
138,39662	3500,7441
139,38115	3558,2546
140,36568	3574,0623
141,3502	3564,7961
142,33475	3550,1563
143,31927	3559,0586
144,3038	3524,9858
145,28833	3496,9146
146,27286	3489,5161
147,25739	3505,7517
148,24191	3484,1211
149,22644	3480,6907
150,21097	3467,2288
151,1955	3452,4089
152,18002	3486,2195
153,16455	3473,9216
154,14908	3460,9817
155,13362	3458,9443
156,11815	3472,7454
157,10268	3441,2515
158,0872	3445,4082
159,07173	3458,0562
160,05626	3457,55
161,04079	3411,6831
162,02531	3396,3027
163,00984	3396,2346
163,99437	3403,2021
164,9789	3408,2581
165,96342	3396,4976
166,94797	3388,1016
167,9325	3382,6475
168,91702	3377,9294
169,90155	3363,426
170,88608	3394,8416
171,87061	3394,8877
172,85513	3369,0605
173,83966	3366,3691
174,82419	3337,0771
175,80872	3343,5391
176,79324	3346,4832
177,77777	3322,8215
178,76231	3361,644
179,74684	3346,8616
180,73137	3319,9961
181,7159	3302,5559
182,70042	3314,6069
183,68495	3303,3345
184,66948	3291,8616
185,65401	3294,2241
186,63853	3318,0918
187,62306	3331,0908
188,60759	3311,2114
189,59212	3291,2429
190,57666	3287,7366
191,56119	3313,5862
192,54572	3324,0005
193,53024	3312,3687
194,51477	3298,4612
195,4993	3298,946
196,48383	3281,6096
197,46835	3281,2522
198,45288	3272,4243
199,43741	3258,3735
200,42194	3270,2681
201,40646	3262,4573
202,39099	3258,1335
203,37553	3253,229
204,36006	3245,2698
