200.0000000000	0.9588022010
201.0002942042	0.9587195727
202.0005884084	0.9586440553
203.0008826125	0.9586503493
204.0011768167	0.9588884047
205.0014710209	0.9590740605
206.0017652251	0.9588659806
207.0020594292	0.9585955487
208.0023536334	0.9586548582
209.0026478376	0.9587148807
210.0029420418	0.9587030094
211.0032362460	0.9584224916
212.0035304501	0.9581806490
213.0038246543	0.9581919663
214.0041188585	0.9583817140
215.0044130627	0.9585218018
216.0047072668	0.9585019070
217.0050014710	0.9583049155
218.0052956752	0.9579102604
219.0055898794	0.9581566446
220.0058840836	0.9581609356
221.0061782877	0.9580476939
222.0064724919	0.9582192786
223.0067666961	0.9584122923
224.0070609003	0.9580898855
225.0073551044	0.9578687081
226.0076493086	0.9582069845
227.0079435128	0.9586046189
228.0082377170	0.9588793396
229.0085319212	0.9587857102
230.0088261253	0.9584603996
231.0091203295	0.9584062958
232.0094145337	0.9588888176
233.0097087379	0.9589772719
234.0100029420	0.9589395076
235.0102971462	0.9589056657
236.0105913504	0.9589279848
237.0108855546	0.9589863763
238.0111797588	0.9590382458
239.0114739629	0.9590538504
240.0117681671	0.9589916165
241.0120623713	0.9586829800
242.0123565755	0.9585188269
243.0126507796	0.9586387056
244.0129449838	0.9585407972
245.0132391880	0.9585986441
246.0135333922	0.9588941992
247.0138275964	0.9591596021
248.0141218005	0.9591225744
249.0144160047	0.9587944938
250.0147102089	0.9585981809
251.0150044131	0.9588415194
252.0152986172	0.9591025397
253.0155928214	0.9589269448
254.0158870256	0.9586665368
255.0161812298	0.9587879139
256.0164754340	0.9591874251
257.0167696381	0.9592269650
258.0170638423	0.9594971573
259.0173580465	0.9594641936
260.0176522507	0.9590063100
261.0179464548	0.9586255064
262.0182406590	0.9586340266
263.0185348632	0.9588627834
264.0188290674	0.9590748436
265.0191232716	0.9593889085
266.0194174757	0.9596956457
267.0197116799	0.9593377650
268.0200058841	0.9593536590
269.0203000883	0.9590519068
270.0205942924	0.9590387966
271.0208884966	0.9593240080
272.0211827008	0.9595171349
273.0214769050	0.9595159901
274.0217711091	0.9595044403
275.0220653133	0.9593763747
276.0223595175	0.9589594891
277.0226537217	0.9587695786
278.0229479259	0.9591734262
279.0232421300	0.9595982676
280.0235363342	0.9599739699
281.0238305384	0.9603931045
282.0241247426	0.9595546102
283.0244189467	0.9596771030
284.0247131509	0.9600560601
285.0250073551	0.9600076827
286.0253015593	0.9600549751
287.0255957635	0.9604766299
288.0258899676	0.9607585504
289.0261841718	0.9604171675
290.0264783760	0.9600496288
291.0267725802	0.9605594054
292.0270667843	0.9600514945
293.0273609885	0.9598484373
294.0276551927	0.9598763297
295.0279493969	0.9601991354
296.0282436011	0.9603704185
297.0285378052	0.9602409243
298.0288320094	0.9603838057
299.0291262136	0.9607758572
300.0294204178	0.9603186544
301.0297146219	0.9598607763
302.0300088261	0.9598937052
303.0303030303	0.9597556569
304.0305972345	0.9596619210
305.0308914387	0.9596150034
306.0311856428	0.9591233532
307.0314798470	0.9585069301
308.0317740512	0.9586790295
309.0320682554	0.9590003364
310.0323624595	0.9591577617
311.0326566637	0.9592809351
312.0329508679	0.9593616995
313.0332450721	0.9593047567
314.0335392763	0.9592241596
315.0338334804	0.9594335204
316.0341276846	0.9590535515
317.0344218888	0.9588683938
318.0347160930	0.9591274836
319.0350102971	0.9593540606
320.0353045013	0.9594509036
321.0355987055	0.9593203917
322.0358929097	0.9590343093
323.0361871139	0.9589242034
324.0364813180	0.9589811508
325.0367755222	0.9587912702
326.0370697264	0.9586585032
327.0373639306	0.9589846756
328.0376581347	0.9589695905
329.0379523389	0.9589427658
330.0382465431	0.9592604271
331.0385407473	0.9594658706
332.0388349515	0.9591364613
333.0391291556	0.9591201229
334.0394233598	0.9588729972
335.0397175640	0.9590481764
336.0400117682	0.9588130733
337.0403059723	0.9583986830
338.0406001765	0.9583936533
339.0408943807	0.9587567196
340.0411885849	0.9586920846
341.0414827891	0.9588799804
342.0417769932	0.9588372230
343.0420711974	0.9587545127
344.0423654016	0.9588329772
345.0426596058	0.9588215443
346.0429538099	0.9585338132
347.0432480141	0.9582762658
348.0435422183	0.9586151201
349.0438364225	0.9590503940
350.0441306267	0.9584918130
351.0444248308	0.9578342075
352.0447190350	0.9580685234
353.0450132392	0.9588211364
354.0453074434	0.9591118473
355.0456016475	0.9587964125
356.0458958517	0.9585531065
357.0461900559	0.9580467526
358.0464842601	0.9583933868
359.0467784643	0.9587426324
360.0470726684	0.9584243064
361.0473668726	0.9583452909
362.0476610768	0.9583299573
363.0479552810	0.9581345269
364.0482494851	0.9579630601
365.0485436893	0.9579666693
366.0488378935	0.9580157286
367.0491320977	0.9582281295
368.0494263019	0.9585889291
369.0497205060	0.9586819226
370.0500147102	0.9588116465
371.0503089144	0.9590378048
372.0506031186	0.9591390463
373.0508973227	0.9591361200
374.0511915269	0.9595108465
375.0514857311	0.9596030665
376.0517799353	0.9595969491
377.0520741395	0.9591789880
378.0523683436	0.9590371239
379.0526625478	0.9593295514
380.0529567520	0.9595282641
381.0532509562	0.9591613187
382.0535451603	0.9588102074
383.0538393645	0.9587935343
384.0541335687	0.9585660074
385.0544277729	0.9589604781
386.0547219771	0.9592794205
387.0550161812	0.9590565774
388.0553103854	0.9586239399
389.0556045896	0.9585325062
390.0558987938	0.9584755657
391.0561929979	0.9579945651
392.0564872021	0.9579657512
393.0567814063	0.9582975889
394.0570756105	0.9585204957
395.0573698147	0.9584606129
396.0576640188	0.9582945519
397.0579582230	0.9583657528
398.0582524272	0.9587695883
399.0585466314	0.9586508902
